raw name,cleaned name,first_appearance,last_appearance,count,title
Vanessa Chang,Vanessa Chang,2020-03-11,2020-03-11,1,Director
Vanessa Charlwood,Vanessa Charlwood,2013-11-29,2024-02-01,3,"Associate Regional Director General, West and North"
Vanessa Cheeseman,Vanessa Cheeseman,2023-05-25,2023-10-24,2,Senior Business Officer
Vanessa Chen,Vanessa Chen,2023-02-06,2023-02-06,1,Trade Commissioner
Vanessa Constant,Vanessa Constant,2019-06-20,2019-06-25,2,Senior Regulatory Policy and Risk Management Advisor
Vanessa Cranston,Vanessa Cranston,2016-09-29,2024-09-11,16,Parliamentary Assistant
Vanessa Croy,Vanessa Croy,2009-02-10,2009-02-10,2,"Manager, Scripting"
Vanessa Di Cenzo,Vanessa Di Cenzo,2018-09-24,2018-12-18,2,Policy Advisor
Vanessa Gomez,Vanessa Gomez,2024-05-29,2024-05-29,3,Assistant
Vanessa Gosselin,Vanessa Gosselin,2017-03-17,2017-03-17,1,Editor
Vanessa Hage-moussa,Vanessa Hage-moussa,2020-03-30,2024-08-09,15,"Deputy Director, Communications"
Vanessa Hanrahan,Vanessa Hanrahan,2025-02-27,2025-02-27,1,Brigadier General
Vanessa Hodgkins,Vanessa Hodgkins,2016-10-25,2016-10-25,1,Executive Assistant
Vanessa Hortie-rogers,Vanessa Hortie-rogers,2022-10-26,2022-12-14,2,Senior Policy Officer
Vanessa House Miley,Vanessa House Miley,2022-01-21,2022-01-21,1,Manager
Vanessa House Milley,Vanessa House Milley,2019-07-04,2023-06-05,2,"Manager, Stakeholder Engagement"
Vanessa Mackenzie,Vanessa Mackenzie,2017-01-31,2017-01-31,1,Director
Vanessa Malik,Vanessa Malik,2015-09-09,2025-01-29,3,Senior Policy Advisor
Vanessa Peart,Vanessa Peart,2016-01-18,2025-05-21,24,Senior Director
Vanessa Perrin,Vanessa Perrin,2023-08-22,2023-08-22,1,Senior Policy Analyst
Vanessa Podgurny,Vanessa Podgurny,2022-01-14,2022-01-14,1,"Deputy Director, Mission Support and Training"
Vanessa Rydell,Vanessa Rydell,2024-05-31,2024-05-31,1,Senior Advisor
Vanessa Schneider,Vanessa Schneider,2010-04-28,2015-03-10,152,"Director, Stakeholder Relations and Strategic Planning"
Vanessa Schneinder,Vanessa Schneinder,2014-05-06,2014-05-06,1,"Director, Strategic Planning"
Vanessa Schnieder,Vanessa Schnieder,2012-07-11,2012-07-11,1,"Director, Stakeholder Relations and Strategic Planning"
Vanessa Vermette,Vanessa Vermette,2016-12-09,2024-12-09,5,Senior Advisor
Vanessa Wen,Vanessa Wen,2024-04-04,2025-03-03,10,"Executive Director, Strategic Partnerships and Emerging Issues"
Vanja Advic,Vanja Advic,2018-09-25,2018-09-25,1,Analyst
Vanja Avdic,Vanja Avdic,2018-12-05,2019-04-09,2,Policy Analyst
Vanvugt Andrea,Vanvugt Andrea,2013-02-27,2013-02-27,1,Senior Policy Advisor
Vanya Berrouet,Vanya Berrouet,2021-07-14,2021-07-14,1,Senior Gender Equality Specialist
Var Payne,Var Payne,2013-03-05,2013-04-12,6,Member of Parliament
Varisha Naeem,Varisha Naeem,2021-07-13,2023-12-19,38,Policy Advisor
Varisha Name,Varisha Name,2023-05-04,2023-05-04,1,"Special Assistant, Cabinet Affairs and Policy"
Varuna Sahgal,Varuna Sahgal,2018-07-04,2018-11-07,3,Senior Advisor
Vasanthy Sivasundaram,Vasanthy Sivasundaram,2012-03-22,2012-03-22,1,Manager
Vasilios Krassakopolous,Vasilios Krassakopolous,2024-03-13,2024-03-13,1,Manager
Vasilios Krassakopoulos,Vasilios Krassakopolous,2024-04-09,2024-04-09,1,Manager
Vasken Khabayan,Vasken Khabayan,2012-02-08,2021-03-05,5,Director
Vasken Vosguian,Vasken Vosguian,2017-08-22,2025-05-08,25,Chief of Staff
Vasken Vouguian,Vasken Vouguian,2022-04-28,2022-04-28,1,"Director, Parliamentary Affairs"
Vats Nipun,Vats Nipun,2017-02-08,2024-05-13,4,Assistant Deputy Minister
Vaughan Lantz,Vaughan Lantz,2016-06-01,2016-06-01,1,"Director, Program Coherence and Effectiveness Division"
Vaughn Adam,Vaughn Adam,2016-11-29,2016-11-29,1,Member of Parliament
Vaughn Lantz,Vaughn Lantz,2020-05-26,2021-06-08,2,Director
Vaux Julie,Vaux Julie,2014-01-22,2014-01-22,1,Chief of Staff
Vavneet Khinda,Vavneet Khinda,2017-02-23,2017-02-23,2,Policy Advisor
Vecchio Karen,Vecchio Karen,2019-02-26,2019-02-26,1,Member of Parliament
Veena Bhullar,Veena Bhullar,2016-09-22,2018-03-19,7,"Advisor, Youth Affairs"
Veena Bhuller,Veena Bhuller,2017-09-19,2017-09-19,1,Policy Advisor
Veena Veena Bhullar,Veena Veena Bhullar,2017-12-19,2017-12-19,1,Youth Advisor
Vefa Atag,Vefa Atag,2020-10-20,2021-01-25,2,Trade Commissioner
Velentin Erikson,Velentin Erikson,2015-04-02,2015-04-02,1,Minister of National Revenue
Velko Tzolov,Velko Tzolov,2022-11-18,2023-09-28,5,Director General
Vendana Kattar-miller,Vandana Lattar-miller,2016-10-13,2016-10-13,1,"Director, Policy Affairs"
Venessa Adams,Venessa Adams,2017-03-20,2017-03-20,1,Parliamentary Assistant
Venessa Follon,Venessa Follon,2024-01-15,2024-01-15,1,Acting Director
Venetia Lawless,Venetia Lawless,2020-06-29,2023-10-23,4,"Manager, Policy Development"
Veniecia Laylor,Veniecia Laylor,2020-02-19,2020-02-20,2,Executive Assistant to the Chief of Staff
Venika Christophe,Venika Christophe,2024-07-22,2024-07-22,1,Director
Venner Gordon,Venner Gordon,2013-02-26,2013-02-26,1,Assistant Deputy Minister
Vera Kochermin,Vera Kochermin,2021-07-13,2021-07-13,1,Senior Assessment Officer
Vera Madic,Vera Madic,2019-08-20,2019-08-20,1,"Assistant, Linda Lapointe"
Vera Morbey,Vera Morbey,2021-07-14,2021-07-14,1,Analyst
Verheul Steve,Verheul Steve,2011-04-07,2018-02-27,2,Assistant Deputy Minister
Verlyn Olson,Verlyn Olson,2012-08-17,2012-08-17,1,"Minister, Agriculture and Rural Development"
Vern White,Vernon White,2012-03-12,2021-05-20,14,Senator
Verna Crossman,Verna Crossman,2013-11-29,2015-05-12,2,Environmental Management Officer
Verna Mitura,Verna Mitura,2016-04-12,2017-11-09,5,"Sector Specialist, Wheat"
Vernon White,Vernon White,2012-04-25,2022-06-13,32,Senator
Veronica Chesney,Veronica Chesney,2020-02-10,2020-02-10,1,Manager
Veronica Dhindsa,Veronica Dhindsa,2024-08-30,2024-08-30,1,Parliamentary Secretary | Parliamentary Assistant | Regional Advisor for Quebec
Veronica Gerson,Veronica Gerson,2013-08-14,2015-03-09,98,Policy and Stakeholder Advisor
Veronica Mcguire,Veronica Mcguire,2013-01-11,2016-09-27,5,Executive Director
Veronica Ramrattan,Veronica Ramrattan,2023-10-26,2023-10-26,2,"Assistant Deputy Minister, Bilateral Relations"
Veronica S. Gerson,Veronica Gerson,2014-12-10,2014-12-10,1,Policy and Stakeholder Advisor
Veronica Silva,Veronica Silva,2016-09-21,2021-04-22,6,Director General
Veronica Stolba,Veronica Stolba,2021-02-11,2021-04-23,3,Constituency Assistant
Veronik Blanchette,Veronik Blanchette,2016-11-23,2016-11-23,1,Technical Team Lead
Veronique Berube,Veronique Berube,2020-08-11,2020-08-11,1,Manager
Veronique Boucher,Veronique Boucher,2022-01-13,2022-01-13,1,Director General
Veronique Breton,Veronique Breton,2011-08-26,2013-03-21,3,Legislative Assistant
Veronique Brisebois,Veronique Brisebois,2024-10-22,2024-11-21,4,Senior Advisor
Veronique Clavet,Veronique Clavet,2020-11-23,2020-11-23,2,Project Manager
Veronique Cloutier,Veronique Cloutier,2023-11-20,2023-11-20,1,"Regional Advisor, Quebec and Atlantic"
Veronique D'amours-gauthier,Veronique Damours-gauthier,2018-09-26,2018-09-26,1,Senior FPP Biologist
Veronique David,Veronique David,2020-07-07,2020-07-07,1,"Director, Agreement Management"
Veronique Demers,Veronique Demers,2023-09-20,2023-10-24,2,Director
Veronique Dulude,Veronique Dulude,2017-08-09,2017-08-09,1,Trade Policy Officer
Veronique Gaudreau,Veronique Gaudreau,2016-01-21,2017-08-17,3,Director General
Veronique Gauthier,Veronique Gauthier,2021-05-21,2024-11-22,14,"Manager, Quebec Region"
Veronique Gilbert,Veronique Gilbert,2025-03-04,2025-03-04,1,Deputy Director
Veronique Hinse,Veronique Hinse,2020-08-21,2020-08-21,1,Chief of Staff
Veronique Hiriart-baer,Veronique Hiriart-baer,2023-06-06,2024-10-01,5,Director General
Veronique Houle,Veronique Houle,2023-09-15,2024-10-17,5,Director of Operations
Veronique Lafreniere,Veronique Lafreniere,2023-10-24,2024-03-26,9,Senior Engineer
Veronique Lalande,Veronique Lalande,2018-06-19,2018-06-19,1,Environment Programs Coordinator
Veronique Lavoie,Veronique Lavoie,2010-07-28,2010-07-28,1,Program Officer
Veronique Lemaire,Veronique Lemaire,2019-04-17,2019-07-10,3,Acting Director
Veronique Mallet,Veronique Mallet,2013-02-27,2013-02-27,1,"Outreach Officer, Atlantic Canada | Office of the Leader of the Opposition"
Veronique Maltais,Veronique Maltais,2017-06-22,2024-01-19,4,Senior Policy Analyst
Veronique Mckinnon,Veronique Mckinnon,2019-04-09,2019-04-09,1,Policy Advisor
Veronique Papineau,Veronique Papineau,2016-10-27,2016-10-27,1,"Director, Constituency Office"
Veronique Proulx,Veronique Proulx,2017-02-09,2017-02-09,1,Policy Advisor
Veronique Rozon,Veronique Rozon,2013-10-11,2013-10-11,1,Senior Policy Analyst
Veronique Simard,Veronique Simard,2018-10-31,2020-01-14,5,Press Secretary
Vesna Guzina,Vesna Guzina,2020-04-02,2023-08-21,7,"Manager, Legislative Governance"
Vesna Radulovic,Vesna Radulovic,2024-08-09,2024-08-09,1,Assistant Director
Vic Choi,Vic Choi,2015-07-09,2015-07-09,1,Senior Special Assistant
Vic Fedeli,Vic Fedeli,2017-07-26,2017-08-02,2,Finance Critic
Vic Toews,Vic Toews,2008-07-04,2013-06-18,142,Minister
Vic Towes,Vic Towes,2013-05-01,2013-05-01,2,Member of Parliament
Vice Admiral Ron Lloyd,Vice Admiral Ron Lloyd,2018-08-28,2018-08-28,1,Vice Admiral
Vice Skra?i,Vice Skra?i,2024-11-05,2024-11-05,1,Ambassador
Vicent Caron,Vicent Caron,2013-01-10,2013-01-10,1,Policy Advisor
Vicent Ngan,Vicent Ngan,2018-05-17,2018-05-17,1,"Director General, Horizontal Policy and Coordination"
Vicken Darakdjian,Vicken Darakdjian,2017-03-28,2017-03-28,2,Constituency Assistant
Vickers David,Vickers David,2018-04-03,2018-04-03,1,Senior Advisor
Vicki Callihoo,Vicki Callihoo,2017-08-15,2017-08-15,1,Administrative Assistant
Vicki Fleury,Vicki Fleury,2017-05-30,2022-12-02,3,Strategic Advisor
Vicki Ghadban,Vicki Ghadban,2012-08-22,2012-08-22,1,"Director General, Transformation"
Vicki Martin,Vicki Martin,2021-05-17,2021-06-24,2,Senior Policy Analyst
Vicki Orsborne,Vicki Orsborne,2015-11-27,2023-07-21,6,Acting Director
Vicki Walker,Vicki Walker,2019-01-28,2023-05-25,14,Director General
Vicki Whalen,Vicki Whalen,2017-08-29,2017-08-29,1,"Chief, Regulatory Program and Projects"
Vicky Eatrides,Vicky Eatrides,2012-04-11,2025-04-08,71,Chairperson and Chief Executive Officer
Vicky Hou,Vicky Hou,2015-09-09,2015-09-18,2,Senior Policy Advisor
Vicky Walker,Vicki Walker,2018-09-25,2018-11-09,2,Director General
Vicky Wiseman,Vicky Wiseman,2025-04-14,2025-04-14,1,Senior Policy Officer
Victor Alhassan,Victor Alhassan,2023-07-04,2023-07-04,1,Physical Science Geospatial Specialist
Victor Anthony Fedeli,Victor Anthony Fedeli,2022-07-13,2022-07-20,2,Minister
Victor Boudreau,Victor Boudreau,2024-11-20,2025-06-11,6,Senator
Victor Carvell,Victor Carvell,2008-10-20,2008-10-20,1,"Acting Director General, International Humanitarian Assistance Directorate"
Victor Choi,Victor Choi,2015-01-29,2015-01-29,1,"Senior Special Assistant, Policy and Appointments"
Victor Esposito,Victor Esposito,2018-10-03,2023-07-04,14,Advance
Victor Ho,Victor Oh,2015-02-05,2022-05-10,3,Senator
Victor Kandasami,Victor Kandasami,2021-11-30,2021-11-30,1,Regional Advisor for Quebec
Victor Kandasamy,Victor Kandasamy,2021-03-31,2025-03-21,141,Policy Advisor
Victor Kandasany,Victor Kandasany,2024-07-29,2024-07-29,1,Policy Advisor
Victor Kandasawy,Victor Kandasawy,2022-07-07,2022-07-07,1,"Regional Advisor, Quebec"
Victor Ndihokubwayo,Victor Ndihokubwayo,2021-02-16,2021-02-16,1,Legal Counsel
Victor Oh,Victor Oh,2013-02-28,2024-05-29,93,Senator
Victor Roy-maurice,Victor Roy-maurice,2017-04-19,2017-04-19,1,Program Officer
Victor Scuratu,Victor Scuratu,2022-02-17,2022-02-17,1,Managing Director
Victor Scutaru,Victor Scuratu,2022-03-24,2022-03-24,1,Managing Director
Victor Toews,Victor Toews,2009-09-30,2009-09-30,1,President
Victor Ulitsky,Victor Ulitsky,2020-10-22,2020-10-22,1,Director General
Victor Zondag,Victor Zondag,2012-09-14,2015-07-06,3,Director of Policy
Victoria Berry,Victoria Berry,2010-10-06,2010-10-06,1,"Deputy Director, Human Rights and Governance Policy Division"
Victoria Berthiaume,Victoria Berthiaume,2020-11-20,2023-05-04,2,Policy Analyst
Victoria Campbell,Victoria Campbell,2022-10-18,2022-10-18,1,Executive Assistant
Victoria Charmet,Victoria Charmet,2023-08-31,2023-10-31,3,Senior Policy Analyst
Victoria Dempster,Victoria Dempster,2020-02-27,2024-12-03,62,Senior Advisor
Victoria Galea,Victoria Galea,2020-11-18,2020-11-18,1,"Executive Assistant to the Leader, Green Party of Canada"
Victoria Hoskin,Victoria Hoskin,2024-08-01,2024-08-01,1,Policy Analyst
Victoria Kandasamy,Victoria Kandasamy,2022-04-20,2023-01-25,4,Policy Advisor
Victoria Kellett,Victoria Kellett,2017-02-07,2017-02-07,1,Deputy Director
Victoria Lennox,Victoria Lennox,2010-09-22,2010-09-27,2,Policy Analyst
Victoria Lipp,Victoria Lipp,2023-10-23,2023-10-23,1,Trade Commissioner Assistant
Victoria Mclaren,Victoria Mclaren,2012-10-24,2013-09-13,2,Assistant
Victoria Nowell,Victoria Nowell,2022-06-15,2023-06-09,2,Senior Policy Advisor
Victoria Pennell,Victoria Pennell,2013-09-13,2019-04-30,2,Staffer
Victoria Pevkina,Victoria Pevkina,2023-06-19,2023-06-19,1,Analyst
Victoria Remenda,Victoria Remenda,2023-09-21,2023-09-21,1,Commission Member
Victoria Santos,Victoria Santos,2017-10-24,2018-03-27,3,Policy Advisor
Victoria Shore,Victoria Shore,2012-06-27,2012-06-27,1,Special Assistant
Victoria Windsor,Victoria Windsor,2016-03-16,2019-08-01,26,Director of Policy
Vida Ebadi,Vida Ebadi,2021-02-03,2025-02-03,222,"Regional Advisor, West and Prairies"
Vida Ebaldi,Vida Ebaldi,2022-11-15,2022-11-15,1,"Regional Advisor, Prairies and North"
Vidi Ebardi,Vidi Ebardi,2022-01-21,2022-01-21,1,Policy Advisor
Vidya Persaud,Vidya Persaud,2015-10-21,2015-10-21,1,NMSO Team
Vidya Shankar Narayan,Vidya Shankarnarayan,2023-06-27,2023-06-27,3,Assistant Deputy Minister
Vidya Shankarayan,Vidya Shankarayan,2019-06-25,2019-06-25,1,Director General
Vidya Shankarnarayan,Vidya Shankarnarayan,2020-08-27,2024-02-21,12,Assistant Deputy Minister
Vieira Paula,Vieira Paula,2011-03-31,2018-02-05,2,Director
Vien Huynh,Vien Huynh,2022-06-14,2022-06-14,1,Acting Director
Vien Huynh Lee,Vien Huynh Lee,2019-05-01,2019-05-01,1,Senior Policy Advisor
Viens Marc-etienne,Viens Marc-etienne,2017-06-13,2017-06-13,1,Policy Advisor
Vignola Julie,Vignola Julie,2024-06-18,2024-06-18,1,Member of Parliament
Vija Poruks,Vija Poruks,2017-10-02,2017-10-02,1,"Project Manager, Oceans Protection Plan"
Vijay Chauhan,Vijay Chauhan,2009-06-15,2011-10-25,5,Chief of Staff
Vijay Chauhun,Vijay Chauhan,2010-02-02,2010-02-02,1,Chief of Staff
Vik Pant,Vik Pant,2020-01-28,2021-06-07,6,Chief Scientist and Chief Science Advisor
Vikas Arora,Vikas Arora,2018-04-16,2018-04-16,1,Director
Vikas Sharma,Vikas Sharma,2023-12-01,2023-12-01,1,"Executive Director, Andean Region Division"
Vikesh Srivastava,Vikesh Srivastava,2017-05-16,2024-11-04,11,Director General
Viki Ghadban,Viki Ghadban,2011-03-08,2011-03-08,1,Director General
Viki O-zell-landry,Viki O-zell-landry,2020-05-13,2020-05-13,1,Policy Advisor
Viki Ozell Landry,Viki Ozell Landry,2020-11-19,2020-11-19,1,"Advisor, Quebec"
Viki Ozell-landry,Viki Ozell-landry,2020-01-29,2023-04-18,36,Regional Advisor for Quebec
Viki Ozrell-landry,Viki Ozrell-landry,2020-11-02,2020-11-02,1,Quebec Regional Advisor
Vilo Pierre-louis,Vilo Pierre-louis,2021-06-08,2021-06-08,1,Economic Development Officer
Vim Kochar,Vim Kochar,2011-02-15,2011-08-10,3,Senator
Vim Kochhar,Vim Kochar,2010-09-28,2011-06-07,2,Senator
Vimla Ramlall,Vimla Ramlall,2012-07-05,2012-07-05,1,Policy Analyst
Vince Badeway,Vance Badawey,2017-10-02,2017-10-02,1,Member of Parliament
Vince Garneau,Vince Garneau,2018-06-05,2018-06-05,1,"Director, Parliamentary Affairs"
Vince Gasparo,Vince Gasparo,2025-05-21,2025-05-21,1,Member of Parliament
Vince Haraldsen,Vince Haraldsen,2010-11-12,2024-12-05,9,Director of Litigation
Vince Mac Neil,Vince Macneil,2019-11-12,2019-11-12,1,Chief of Staff
Vince Macaulay,Vince Macaulay,2017-03-07,2017-03-07,1,Chief of Staff
Vince Macneil,Vince Macneil,2016-02-08,2022-11-01,53,Chief of Staff
Vince Macneill,Vince Macneil,2016-10-13,2016-10-13,1,Chief of Staff
Vince Mcneil,Vince Macneil,2018-12-04,2022-03-30,3,Chief of Staff
Vince Ngan,Vincent Ngan,2020-07-22,2023-10-17,3,Assistant Deputy Minister
Vincent Beausejour,Vincent Beausejour,2022-08-30,2022-08-30,1,"Advisor, International Climate Finance"
Vincent C. Ngan,Vincent C. Ngan,2024-03-07,2024-03-07,1,"Assistant Deputy Minister, Climate Change Branch"
Vincent Carneau,Vincent Carneau,2020-03-26,2020-03-26,1,Director of Policy
Vincent Caron,Vincent Caron,2010-12-16,2015-05-07,164,Policy Advisor
Vincent Chang,Vincent Chang,2020-10-08,2020-10-08,2,"Regional Manager, Transportation Security Operations"
Vincent Charles,Vincent Charles,2012-04-23,2024-11-06,3,Senior Assistant Deputy Minister
Vincent Charon,Vicent Caron,2015-01-19,2015-01-19,1,Policy Advisor
Vincent Charron,Vincent Charron,2014-10-30,2014-10-30,1,Deputy Director
Vincent Chouinard-prevost,Vincent Chouinard-prevost,2023-09-12,2023-09-14,2,"Senior Director, ISO"
Vincent Dale,Vincent Dale,2018-12-06,2024-05-07,2,Director General
Vincent Demarais-adam,Vincent Demarais-adam,2023-04-06,2023-05-25,2,Parliamentary Affairs Advisor
Vincent Desmarais,Vincent Desmarais,2024-10-03,2025-03-28,36,"Advisor, Quebec"
Vincent Desmarais Adam,Vincent Desmarais Adam,2021-05-03,2021-05-03,1,Staffer
Vincent Desmarais-adam,Vincent Desmarais-adam,2021-04-21,2024-11-26,56,"Special Assistant, Parliamentary and Regional Advisor"
Vincent Eli Lavigne,Vincent Eli Lavigne,2024-10-22,2024-10-22,2,Legislative Assistant
Vincent Fecteau,Vincent Fecteau,2024-08-20,2024-08-20,1,Research Analyst
Vincent Garneau,Vincent Garneau,2016-02-19,2021-04-28,279,"Director, Parliamentary Affairs"
Vincent Graneau,Vincent Graneau,2016-03-23,2016-03-23,1,"Director, Parliamentary Affairs"
Vincent Haraldsen,Vincent Haraldsen,2012-06-04,2025-04-08,12,"Director, Parliamentary Affairs"
Vincent Haraldson,Vincent Haraldson,2011-02-09,2015-03-06,2,Staffer
Vincent Hardy,Vincent Hardy,2025-05-15,2025-05-15,1,Chief
Vincent Haroldsen,Vincent Haroldsen,2014-09-24,2014-10-17,2,Policy Advisor
Vincent Hughes,Vincent Hughes,2016-05-02,2018-06-14,30,Parliamentary Secretary's Assistant
Vincent Hugues,Vincent Hugues,2017-07-17,2017-11-08,3,Policy Advisor
